locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMEPIPMG_02327	CDS	1203	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
BMEPIPMG_02328	CDS	690				hypothetical protein
BMEPIPMG_02329	CDS	1563				hypothetical protein
BMEPIPMG_02330	CDS	1677	ifcA_13	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_02331	CDS	681				hypothetical protein
BMEPIPMG_02332	CDS	507				hypothetical protein
BMEPIPMG_02333	CDS	1938				hypothetical protein
BMEPIPMG_02334	CDS	498				hypothetical protein
BMEPIPMG_02335	CDS	189				Ferredoxin-2
BMEPIPMG_02336	CDS	1008	hypE	4.2.1.-		Carbamoyl dehydratase HypE
BMEPIPMG_02337	CDS	423			COG0864	Putative nickel-responsive regulator
BMEPIPMG_02338	CDS	255				hypothetical protein
BMEPIPMG_02339	CDS	456				hypothetical protein
BMEPIPMG_02340	CDS	291	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BMEPIPMG_02341	CDS	1257	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BMEPIPMG_02342	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
BMEPIPMG_02343	CDS	459	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
BMEPIPMG_02344	CDS	285				hypothetical protein
BMEPIPMG_02345	CDS	759	atpB		COG0356	ATP synthase subunit a
BMEPIPMG_02346	CDS	219	atpH_1			ATP synthase subunit c
BMEPIPMG_02347	CDS	612	atpF			ATP synthase subunit b
BMEPIPMG_02348	CDS	579	atpH_2			ATP synthase subunit delta
BMEPIPMG_02349	CDS	1566	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BMEPIPMG_02350	CDS	930	atpG			ATP synthase gamma chain
BMEPIPMG_02351	CDS	1446	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BMEPIPMG_02352	CDS	429	atpC			ATP synthase epsilon chain
BMEPIPMG_02353	CDS	1716	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
BMEPIPMG_02354	CDS	711	walR_4		COG0745	Transcriptional regulatory protein WalR
BMEPIPMG_02355	CDS	2481	dmsA_11	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BMEPIPMG_02356	CDS	663	ttrB_5		COG0437	Tetrathionate reductase subunit B
BMEPIPMG_02357	CDS	783				hypothetical protein
BMEPIPMG_02358	CDS	732				hypothetical protein
BMEPIPMG_02359	CDS	267				hypothetical protein
BMEPIPMG_02360	CDS	306				hypothetical protein
BMEPIPMG_02361	CDS	1056	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
BMEPIPMG_02362	CDS	903				hypothetical protein
BMEPIPMG_02363	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
BMEPIPMG_02364	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
BMEPIPMG_02365	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BMEPIPMG_02366	CDS	534	dnaJ_4		COG0484	Chaperone protein DnaJ
BMEPIPMG_02367	CDS	378				hypothetical protein
BMEPIPMG_02368	CDS	2814	clpB		COG0542	Chaperone protein ClpB
BMEPIPMG_02369	CDS	597				hypothetical protein
BMEPIPMG_02370	CDS	567				hypothetical protein
BMEPIPMG_02371	CDS	1353	gltT			Proton/sodium-glutamate symport protein
BMEPIPMG_02372	CDS	231	nfuA			Fe/S biogenesis protein NfuA
BMEPIPMG_02373	CDS	291				hypothetical protein
BMEPIPMG_02374	CDS	231				hypothetical protein
BMEPIPMG_02375	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BMEPIPMG_02376	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
BMEPIPMG_02377	CDS	483				hypothetical protein
BMEPIPMG_02378	CDS	1344	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
BMEPIPMG_02379	CDS	675				hypothetical protein
BMEPIPMG_02380	CDS	2628	polA	2.7.7.7	COG0258	DNA polymerase I
BMEPIPMG_02381	CDS	2652				hypothetical protein
BMEPIPMG_02382	CDS	687				hypothetical protein
BMEPIPMG_02383	CDS	1089	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
BMEPIPMG_02384	CDS	336	asnS_2	6.1.1.22	COG0017	Asparagine--tRNA ligase
BMEPIPMG_02385	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
BMEPIPMG_02386	CDS	585				hypothetical protein
BMEPIPMG_02387	CDS	1791	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BMEPIPMG_02388	CDS	738				hypothetical protein
BMEPIPMG_02389	CDS	207				hypothetical protein
BMEPIPMG_02390	CDS	1071	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BMEPIPMG_02391	CDS	855				hypothetical protein
BMEPIPMG_02392	CDS	534				hypothetical protein
BMEPIPMG_02393	CDS	555				hypothetical protein
BMEPIPMG_02394	CDS	1674	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BMEPIPMG_02395	CDS	717				hypothetical protein
BMEPIPMG_02396	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
BMEPIPMG_02397	CDS	597	pyrR			Bifunctional protein PyrR
BMEPIPMG_02398	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
BMEPIPMG_02399	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
BMEPIPMG_02400	CDS	747		3.6.1.9		dTTP/UTP pyrophosphatase
BMEPIPMG_02401	CDS	951	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BMEPIPMG_02402	CDS	2034	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
BMEPIPMG_02403	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BMEPIPMG_02404	CDS	543	def_2	3.5.1.88		Peptide deformylase
BMEPIPMG_02405	CDS	1920	dnaG	2.7.7.-		DNA primase
BMEPIPMG_02406	CDS	1227				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
BMEPIPMG_02407	CDS	105				hypothetical protein
BMEPIPMG_02408	CDS	948				hypothetical protein
BMEPIPMG_02409	CDS	1236	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BMEPIPMG_02410	CDS	3390	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
BMEPIPMG_02411	CDS	1395				hypothetical protein
BMEPIPMG_02412	CDS	132				hypothetical protein
BMEPIPMG_02413	CDS	768	pezT	2.7.1.176		Toxin PezT
BMEPIPMG_02414	CDS	555				hypothetical protein
BMEPIPMG_02415	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
BMEPIPMG_02416	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
BMEPIPMG_02417	CDS	690				hypothetical protein
BMEPIPMG_02418	CDS	372				hypothetical protein
BMEPIPMG_02419	CDS	1494				hypothetical protein
BMEPIPMG_02420	CDS	888	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
BMEPIPMG_02421	CDS	1338				hypothetical protein
BMEPIPMG_02422	CDS	1575				hypothetical protein
BMEPIPMG_02423	CDS	873				hypothetical protein
BMEPIPMG_02424	CDS	663				hypothetical protein
BMEPIPMG_02425	CDS	3117	pcrA_6	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
BMEPIPMG_02426	CDS	1557				hypothetical protein
BMEPIPMG_02427	CDS	873				hypothetical protein
BMEPIPMG_02428	CDS	741	torD_11			Chaperone protein TorD
BMEPIPMG_02429	CDS	654	napG_4		COG1145	Ferredoxin-type protein NapG
BMEPIPMG_02430	CDS	1023				hypothetical protein
BMEPIPMG_02431	CDS	1929				hypothetical protein
BMEPIPMG_02432	CDS	279				hypothetical protein
BMEPIPMG_02433	CDS	318				hypothetical protein
BMEPIPMG_02434	CDS	597	recR		COG0353	Recombination protein RecR
BMEPIPMG_02435	CDS	309			COG0718	Nucleoid-associated protein
BMEPIPMG_02436	CDS	474				hypothetical protein
